call_id,customer_id,priority,type,date,ivr_in,ivr_out,ivr_time,q_start,q_exit,q_time,outcome,agent_start,agent_exit,ser_time,agent_id
34291,0,0,NW,990103,17:13:52,17:14:02,10,17:14:02,17:15:01,59,AGENT,17:15:01,17:21:31,390,1
31085,0,0,PS,990103,14:18:27,14:18:37,10,00:00:00,00:00:00,0,AGENT,14:18:36,14:20:16,100,1
31095,0,0,PS,990103,15:35:53,15:36:06,13,00:00:00,00:00:00,0,AGENT,15:36:04,15:39:12,188,1
31096,65502437,2,PS,990103,15:43:33,15:43:38,5,15:43:38,15:43:56,18,AGENT,15:43:55,15:53:19,564,1
31115,0,0,NW,990103,17:20:58,17:21:07,9,17:21:07,17:21:37,30,AGENT,17:21:36,17:21:58,22,1
31119,1458751,1,PS,990103,17:51:47,17:51:53,6,17:51:53,17:52:57,64,AGENT,17:52:56,17:53:41,45,1
31132,0,0,PS,990103,20:42:15,20:42:26,11,00:00:00,00:00:00,0,AGENT,20:42:25,20:42:46,21,1
12106,0,0,NW,990103,16:49:01,16:49:10,9,16:49:10,16:50:25,75,AGENT,16:50:24,16:51:41,77,1
12109,33140682,1,PS,990103,17:04:09,17:04:15,6,17:04:15,17:04:56,41,AGENT,17:04:55,17:13:47,532,1
12160,0,0,PS,990103,15:16:52,15:17:07,15,00:00:00,00:00:00,0,AGENT,15:17:05,15:18:34,89,1
12179,25280314,2,PS,990103,17:03:22,17:03:27,5,17:03:27,17:04:46,79,AGENT,17:04:45,17:04:51,6,1
12185,0,0,NW,990103,17:37:34,17:37:47,13,00:00:00,00:00:00,0,AGENT,17:37:45,17:38:52,67,1
12187,0,0,NW,990103,17:52:00,17:52:10,10,17:52:10,17:53:55,105,AGENT,17:53:54,17:55:11,77,1
12196,0,0,PS,990103,19:49:36,19:49:47,11,00:00:00,00:00:00,0,AGENT,19:49:46,19:51:26,100,1
12199,0,0,PS,990103,20:30:38,20:30:53,15,00:00:00,00:00:00,0,AGENT,20:30:52,20:31:11,19,1
11729,0,0,PS,990103,16:04:27,16:04:37,10,00:00:00,00:00:00,0,AGENT,16:04:37,16:11:24,407,1
11751,9244278,2,PS,990103,18:06:38,18:06:43,5,18:06:43,18:07:09,26,AGENT,18:07:09,18:10:06,177,1
5333,0,0,IN,990103,15:26:41,15:26:55,14,00:00:00,00:00:00,0,AGENT,15:26:54,15:31:06,252,1
5334,0,0,IN,990103,18:49:17,18:49:26,9,18:49:26,18:50:32,66,AGENT,18:49:49,18:50:32,43,1
33171,0,0,PS,990103,09:01:09,09:01:18,9,00:00:00,00:00:00,0,AGENT,09:01:17,09:04:08,171,3
33213,0,0,PS,990103,14:56:15,14:56:23,8,00:00:00,00:00:00,0,AGENT,14:56:23,14:57:48,85,3
28482,0,0,PS,990103,09:58:34,09:58:43,9,00:00:00,00:00:00,0,AGENT,09:58:42,10:00:33,111,3
28501,22183891,1,PS,990103,12:36:56,12:37:02,6,12:37:02,12:37:24,22,AGENT,12:37:23,12:41:01,218,3
28509,304673403,2,PS,990103,13:51:04,13:51:10,6,13:51:10,13:51:38,28,AGENT,13:51:37,13:54:18,161,3
28521,0,0,NW,990103,15:25:12,15:25:26,14,00:00:00,00:00:00,0,AGENT,15:25:25,15:26:23,58,3
24096,15441082,2,PS,990103,10:11:07,10:11:12,5,10:11:12,10:12:47,95,AGENT,10:12:46,10:20:58,492,3
24105,33659152,1,PS,990103,11:19:39,11:19:45,6,11:19:45,11:20:10,25,AGENT,11:20:10,11:22:08,118,3
24115,0,0,PS,990103,12:56:27,12:56:35,8,00:00:00,00:00:00,0,AGENT,12:56:35,13:10:31,836,3
24131,0,0,PS,990103,15:11:29,15:11:38,9,00:00:00,00:00:00,0,AGENT,15:11:37,15:17:01,324,3
24148,2018299,2,PS,990103,16:47:49,16:47:55,6,16:47:55,16:48:26,31,AGENT,16:48:25,17:00:40,735,3
20758,0,0,PS,990103,10:24:19,10:24:28,9,00:00:00,00:00:00,0,AGENT,10:24:27,10:27:41,194,3
20781,28003911,1,PS,990103,13:51:52,13:51:58,6,13:51:58,13:54:22,144,AGENT,13:54:22,13:57:47,205,3
20790,0,0,PS,990103,15:05:22,15:05:31,9,00:00:00,00:00:00,0,AGENT,15:05:30,15:07:59,149,3
20802,0,0,NW,990103,16:26:50,16:27:00,10,16:27:00,16:27:14,14,AGENT,16:27:14,16:28:31,77,3
33365,0,0,PS,990103,12:08:18,12:08:27,9,00:00:00,00:00:00,0,AGENT,12:08:27,12:10:58,151,3
34112,0,0,PS,990103,09:38:57,09:39:06,9,00:00:00,00:00:00,0,AGENT,09:39:05,09:42:50,225,3
34139,0,0,PS,990103,13:31:20,13:31:30,10,00:00:00,00:00:00,0,AGENT,13:31:29,13:37:33,364,3
27942,0,0,PS,990103,12:05:07,12:05:17,10,00:00:00,00:00:00,0,AGENT,12:05:16,12:07:56,160,3
27949,0,0,PS,990103,13:14:07,13:14:25,18,00:00:00,00:00:00,0,AGENT,13:14:23,13:18:15,232,3
27977,25073537,1,PS,990103,16:34:53,16:34:58,5,16:34:58,16:37:49,171,AGENT,16:37:47,16:48:20,633,3
27545,68628247,1,PS,990103,10:00:06,10:00:11,5,10:00:11,10:00:38,27,AGENT,10:00:37,10:10:21,584,3
27549,0,0,PS,990103,10:28:11,10:28:21,10,00:00:00,00:00:00,0,AGENT,10:28:20,10:35:25,425,3
27554,0,0,NW,990103,11:03:39,11:03:49,10,11:03:49,11:04:09,20,AGENT,11:04:09,11:09:46,337,3
27556,0,0,NW,990103,11:18:59,11:19:09,10,11:19:09,11:19:24,15,AGENT,11:19:23,11:20:03,40,3
27594,0,0,NW,990103,16:30:25,16:30:34,9,16:30:34,16:32:18,104,AGENT,16:32:17,16:33:25,68,3
12161,52623048,2,PS,990103,13:42:57,13:43:03,6,13:43:03,13:43:42,39,AGENT,13:43:42,13:47:56,254,3
12170,33771833,1,PS,990103,14:57:32,14:57:38,6,14:57:38,14:57:54,16,AGENT,14:57:53,15:05:25,452,3
12174,0,0,PS,990103,15:27:01,15:27:12,11,00:00:00,00:00:00,0,AGENT,15:27:11,15:42:03,892,3
33387,8902132,2,PS,990103,09:23:31,09:23:37,6,09:23:37,09:23:50,13,AGENT,09:23:50,09:30:57,427,3
33434,0,0,PS,990103,15:56:38,15:56:50,12,00:00:00,00:00:00,0,AGENT,15:56:49,16:01:12,263,3
32482,0,0,PS,990103,09:42:57,09:43:06,9,00:00:00,00:00:00,0,AGENT,09:43:05,09:47:39,274,3
32507,69687275,2,PS,990103,13:17:41,13:17:46,5,13:17:46,13:18:20,34,AGENT,13:18:19,13:28:47,628,3
32512,0,0,PS,990103,14:02:43,14:02:52,9,00:00:00,00:00:00,0,AGENT,14:02:51,14:08:22,331,3
33228,0,0,PS,990103,14:26:49,14:26:58,9,00:00:00,00:00:00,0,AGENT,14:26:57,14:39:39,762,3
33245,0,0,NW,990103,16:28:22,16:28:32,10,16:28:32,16:28:45,13,AGENT,16:28:43,16:32:10,207,3
32095,0,0,PS,990103,11:30:51,11:31:00,9,00:00:00,00:00:00,0,AGENT,11:31:00,11:32:27,87,3
32098,0,0,PS,990103,11:58:40,11:59:02,22,00:00:00,00:00:00,0,AGENT,11:59:01,12:05:04,363,3
32125,50668730,2,PS,990103,15:50:23,15:50:29,6,15:50:29,15:50:43,14,AGENT,15:50:41,15:56:28,347,3
33567,0,0,PS,990103,09:54:44,09:54:54,10,00:00:00,00:00:00,0,AGENT,09:54:53,09:56:43,110,3
33569,51735538,2,PS,990103,10:09:06,10:09:12,6,10:09:12,10:10:26,74,AGENT,10:10:25,10:12:41,136,3
33573,50892322,2,PS,990103,10:34:42,10:34:47,5,10:34:47,10:35:31,44,AGENT,10:35:29,10:41:28,359,3
33584,0,0,PS,990103,12:11:31,12:11:40,9,00:00:00,00:00:00,0,AGENT,12:11:39,12:28:30,1011,3
33586,0,0,NW,990103,12:28:23,12:28:35,12,00:00:00,00:00:00,0,AGENT,12:28:34,12:31:10,156,3
33590,0,0,PS,990103,13:11:28,13:11:36,8,00:00:00,00:00:00,0,AGENT,13:11:36,13:13:46,130,3
33605,0,0,PS,990103,15:08:06,15:08:16,10,00:00:00,00:00:00,0,AGENT,15:08:15,15:11:08,173,3
33607,44461135,2,PS,990103,15:21:51,15:21:56,5,15:21:56,15:22:16,20,AGENT,15:22:15,15:24:36,141,3
34226,0,0,PS,990103,09:06:14,09:06:24,10,00:00:00,00:00:00,0,AGENT,09:06:23,09:08:27,124,3
34235,28951101,1,PS,990103,10:20:15,10:20:20,5,10:20:20,10:21:03,43,AGENT,10:21:03,10:23:17,134,3
34266,0,0,PS,990103,14:53:14,14:53:23,9,00:00:00,00:00:00,0,AGENT,14:53:22,14:54:58,96,3
34269,0,0,PS,990103,15:17:42,15:18:01,19,00:00:00,00:00:00,0,AGENT,15:18:00,15:19:43,103,3
31061,0,0,PS,990103,10:45:44,10:45:53,9,00:00:00,00:00:00,0,AGENT,10:45:52,10:54:56,544,3
31075,0,0,PS,990103,12:54:30,12:54:40,10,00:00:00,00:00:00,0,AGENT,12:54:39,12:55:52,73,3
31081,0,0,PS,990103,13:48:54,13:49:02,8,00:00:00,00:00:00,0,AGENT,13:49:01,13:51:33,152,3
30798,0,0,PS,990103,13:38:57,13:39:09,12,00:00:00,00:00:00,0,AGENT,13:39:08,13:41:38,150,3
30807,45933116,2,PS,990103,14:39:16,14:39:22,6,14:39:22,14:39:44,22,AGENT,14:39:43,14:42:12,149,3
30815,45447547,2,PS,990103,15:40:03,15:40:09,6,15:40:09,15:42:10,121,AGENT,15:42:09,15:50:37,508,3
12060,51629640,2,PS,990103,10:54:26,10:54:32,6,10:54:32,10:55:11,39,AGENT,10:55:10,11:01:28,378,3
12061,59580324,2,PS,990103,11:00:54,11:00:59,5,11:00:59,11:01:34,35,AGENT,11:01:33,11:03:52,139,3
12098,0,0,NW,990103,16:12:57,16:13:07,10,16:13:07,16:13:18,11,AGENT,16:13:18,16:19:57,399,3
12099,0,0,NW,990103,16:18:43,16:18:53,10,16:18:53,16:20:12,79,AGENT,16:20:12,16:27:07,415,3
12121,0,0,PS,990103,09:49:19,09:49:41,22,00:00:00,00:00:00,0,AGENT,09:49:40,09:54:09,269,3
12132,0,0,NW,990103,11:08:40,11:08:50,10,11:08:50,11:09:54,64,AGENT,11:09:54,11:19:16,562,3
12136,24351868,1,PS,990103,11:43:06,11:43:11,5,11:43:11,11:43:21,10,AGENT,11:43:21,11:45:17,116,3
12142,68498856,1,PS,990103,12:40:35,12:40:41,6,12:40:41,12:41:07,26,AGENT,12:41:05,12:52:49,704,3
11679,782649,2,PS,990103,09:07:27,09:07:33,6,09:07:33,09:08:32,59,AGENT,09:08:32,09:15:26,414,3
11711,59819904,1,PS,990103,13:41:06,13:41:12,6,13:41:12,13:41:43,31,AGENT,13:41:42,13:43:17,95,3
11723,54128681,2,PS,990103,15:19:06,15:19:11,5,15:19:11,15:19:58,47,AGENT,15:19:57,15:22:10,133,3
33235,0,0,PS,990103,22:25:45,22:25:53,8,00:00:00,00:00:00,0,AGENT,22:25:53,22:29:16,203,5
33236,0,0,PS,990103,22:54:43,22:55:00,17,00:00:00,00:00:00,0,AGENT,22:54:59,22:57:03,124,5
28558,0,0,PS,990103,20:23:39,20:23:59,20,00:00:00,00:00:00,0,AGENT,20:23:58,20:24:54,56,5
28569,42943100,2,PS,990103,23:29:55,23:30:00,5,23:30:00,23:31:29,89,AGENT,23:31:29,23:35:40,251,5
24174,0,0,PS,990103,21:36:25,21:36:37,12,00:00:00,00:00:00,0,AGENT,21:36:36,21:38:36,120,5
24182,0,0,PS,990103,23:57:19,23:57:35,16,00:00:00,00:00:00,0,AGENT,23:57:34,00:01:09,215,5
20821,0,0,PS,990103,18:11:29,18:11:40,11,00:00:00,00:00:00,0,AGENT,18:11:40,18:12:47,67,5
20829,0,0,PS,990103,20:03:25,20:03:37,12,00:00:00,00:00:00,0,AGENT,20:03:36,20:13:54,618,5
20833,0,0,PS,990103,21:12:30,21:12:43,13,00:00:00,00:00:00,0,AGENT,21:12:42,21:14:14,92,5
20839,0,0,PS,990103,23:11:47,23:11:56,9,00:00:00,00:00:00,0,AGENT,23:11:55,23:14:51,176,5
33417,0,0,NW,990103,18:25:59,18:26:08,9,18:26:08,18:28:26,138,AGENT,18:28:25,18:29:00,35,5
33425,0,0,PS,990103,20:20:32,20:20:48,16,00:00:00,00:00:00,0,AGENT,20:20:47,20:22:50,123,5
33433,0,0,PS,990103,22:57:30,22:57:39,9,00:00:00,00:00:00,0,AGENT,22:57:39,22:58:17,38,5
33435,32057176,1,PS,990103,23:34:31,23:34:36,5,23:34:36,23:36:28,112,AGENT,23:36:27,23:37:26,59,5
34186,0,0,PS,990103,19:16:17,19:16:31,14,00:00:00,00:00:00,0,AGENT,19:16:30,19:17:11,41,5
34187,0,0,PS,990103,19:28:04,19:28:13,9,00:00:00,00:00:00,0,AGENT,19:28:12,19:29:11,59,5
34196,0,0,PS,990103,21:48:40,21:49:00,20,00:00:00,00:00:00,0,AGENT,21:48:59,21:49:01,2,5
34198,0,0,PS,990103,22:30:29,22:30:46,17,00:00:00,00:00:00,0,AGENT,22:30:45,22:36:14,329,5
27995,0,0,NW,990103,18:39:54,18:40:07,13,00:00:00,00:00:00,0,AGENT,18:40:07,18:43:55,228,5
27996,0,0,PS,990103,18:53:43,18:54:01,18,00:00:00,00:00:00,0,AGENT,18:54:00,18:59:40,340,5
28003,0,0,PS,990103,20:31:21,20:31:34,13,00:00:00,00:00:00,0,AGENT,20:31:34,20:39:31,477,5
28004,0,0,PS,990103,20:57:28,20:57:37,9,00:00:00,00:00:00,0,AGENT,20:57:36,21:01:09,213,5
28008,0,0,PS,990103,22:08:52,22:09:06,14,00:00:00,00:00:00,0,AGENT,22:09:06,22:10:08,62,5
28011,0,0,PS,990103,23:16:22,23:16:38,16,00:00:00,00:00:00,0,AGENT,23:16:37,23:18:10,93,5
27610,0,0,PS,990103,17:58:41,17:58:58,17,00:00:00,00:00:00,0,AGENT,17:58:56,18:00:14,78,5
27624,0,0,PS,990103,21:14:38,21:14:59,21,00:00:00,00:00:00,0,AGENT,21:14:57,21:20:44,347,5
27626,0,0,PS,990103,21:50:02,21:50:14,12,00:00:00,00:00:00,0,AGENT,21:50:13,21:51:51,98,5
27629,0,0,PS,990103,22:58:42,22:59:00,18,00:00:00,00:00:00,0,AGENT,22:58:59,22:59:36,37,5
12203,0,0,NW,990103,18:46:50,18:47:05,15,00:00:00,00:00:00,0,AGENT,18:47:04,18:47:59,55,5
12220,34392225,1,PS,990103,23:36:46,23:36:51,5,23:36:51,23:38:13,82,AGENT,23:38:12,23:42:19,247,5
4984,0,0,IN,990103,21:51:04,21:51:14,10,21:51:14,21:51:55,41,AGENT,21:51:55,21:52:48,53,5
33461,0,0,PS,990103,18:48:46,18:49:01,15,00:00:00,00:00:00,0,AGENT,18:49:00,18:50:19,79,5
33474,0,0,PS,990103,22:10:12,22:10:24,12,00:00:00,00:00:00,0,AGENT,22:10:23,22:11:13,50,5
33476,0,0,PS,990103,23:00:25,23:00:40,15,00:00:00,00:00:00,0,AGENT,23:00:38,23:01:03,25,5
32550,0,0,PS,990103,18:17:42,18:18:01,19,00:00:00,00:00:00,0,AGENT,18:18:00,18:21:49,229,5
32554,0,0,PS,990103,19:22:29,19:22:45,16,00:00:00,00:00:00,0,AGENT,19:22:45,19:25:53,188,5
32561,0,0,PS,990103,20:48:41,20:48:54,13,00:00:00,00:00:00,0,AGENT,20:48:53,20:56:32,459,5
32563,0,0,PS,990103,21:34:45,21:34:58,13,00:00:00,00:00:00,0,AGENT,21:34:58,21:35:40,42,5
32567,0,0,PS,990103,22:23:35,22:23:49,14,00:00:00,00:00:00,0,AGENT,22:23:48,22:25:45,117,5
32569,0,0,PS,990103,23:07:04,23:07:17,13,00:00:00,00:00:00,0,AGENT,23:07:16,23:09:11,115,5
33263,0,0,NW,990103,18:13:12,18:13:30,18,00:00:00,00:00:00,0,AGENT,18:13:29,18:14:52,83,5
33278,0,0,NW,990103,21:56:27,21:56:42,15,00:00:00,00:00:00,0,AGENT,21:56:42,21:57:34,52,5
33281,0,0,PS,990103,23:03:24,23:03:32,8,00:00:00,00:00:00,0,AGENT,23:03:32,23:05:06,94,5
32151,0,0,NW,990103,18:08:10,18:08:19,9,18:08:19,18:09:11,52,AGENT,18:09:10,18:09:26,16,5
32157,0,0,PS,990103,19:38:33,19:38:45,12,00:00:00,00:00:00,0,AGENT,19:38:44,19:49:29,645,5
32162,0,0,PS,990103,20:44:51,20:45:05,14,00:00:00,00:00:00,0,AGENT,20:45:05,20:47:01,116,5
32171,0,0,PS,990103,23:45:05,23:45:15,10,00:00:00,00:00:00,0,AGENT,23:45:14,23:48:07,173,5
33650,0,0,PS,990103,22:00:09,22:00:20,11,00:00:00,00:00:00,0,AGENT,22:00:19,22:04:30,251,5
33652,0,0,PS,990103,22:50:59,22:51:14,15,00:00:00,00:00:00,0,AGENT,22:51:14,22:52:02,48,5
33655,0,0,PS,990103,23:48:46,23:49:06,20,00:00:00,00:00:00,0,AGENT,23:49:06,23:54:03,297,5
34299,57544264,2,PS,990103,18:14:44,18:14:50,6,18:14:50,18:15:26,36,AGENT,18:15:25,18:16:02,37,5
34300,0,0,NW,990103,18:28:13,18:28:22,9,18:28:22,18:29:05,43,AGENT,18:29:05,18:33:05,240,5
34316,0,0,NW,990103,22:45:48,22:46:07,19,00:00:00,00:00:00,0,AGENT,22:46:06,22:49:52,226,5
34318,0,0,PS,990103,23:27:48,23:27:58,10,00:00:00,00:00:00,0,AGENT,23:27:57,23:31:04,187,5
31131,53448734,2,PS,990103,20:24:10,20:24:16,6,20:24:16,20:25:01,45,AGENT,20:25:01,20:29:48,287,5
31137,35800689,1,PS,990103,22:10:59,22:11:05,6,22:11:05,22:11:24,19,AGENT,22:11:23,22:12:10,47,5
12120,0,0,PS,990103,18:22:27,18:22:44,17,00:00:00,00:00:00,0,AGENT,18:22:42,18:28:18,336,5
12121,0,0,PS,990103,18:35:17,18:35:32,15,00:00:00,00:00:00,0,AGENT,18:35:32,18:37:35,123,5
12122,0,0,PS,990103,18:50:59,18:51:12,13,00:00:00,00:00:00,0,AGENT,18:51:12,18:52:28,76,5
12134,0,0,PS,990103,21:52:54,21:53:04,10,00:00:00,00:00:00,0,AGENT,21:53:02,21:55:18,136,5
12136,0,0,PS,990103,22:39:35,22:39:46,11,00:00:00,00:00:00,0,AGENT,22:39:45,22:41:17,92,5
12137,0,0,PS,990103,23:01:14,23:01:24,10,00:00:00,00:00:00,0,AGENT,23:01:24,23:02:35,71,5
12188,0,0,PS,990103,18:02:16,18:02:28,12,00:00:00,00:00:00,0,AGENT,18:02:27,18:08:17,350,5
12194,0,0,PS,990103,19:26:32,19:26:40,8,00:00:00,00:00:00,0,AGENT,19:26:40,19:28:07,87,5
12198,0,0,PS,990103,20:16:06,20:16:20,14,00:00:00,00:00:00,0,AGENT,20:16:19,20:19:08,169,5
12208,59580324,2,PS,990103,23:19:34,23:19:39,5,23:19:39,23:20:19,40,AGENT,23:20:18,23:24:59,281,5
11761,0,0,PS,990103,19:53:45,19:53:58,13,00:00:00,00:00:00,0,AGENT,19:53:57,20:01:22,445,5
11767,0,0,PS,990103,21:28:14,21:28:29,15,00:00:00,00:00:00,0,AGENT,21:28:28,21:30:07,99,5
11768,0,0,PS,990103,21:43:16,21:43:28,12,00:00:00,00:00:00,0,AGENT,21:43:27,21:46:55,208,5
11770,0,0,PS,990103,22:15:01,22:15:13,12,00:00:00,00:00:00,0,AGENT,22:15:12,22:21:47,395,5
33231,0,0,PS,990103,21:11:09,21:11:18,9,00:00:00,00:00:00,0,AGENT,21:11:17,21:12:22,65,8
33234,0,0,PS,990103,22:02:32,22:02:41,9,00:00:00,00:00:00,0,AGENT,22:02:41,22:04:18,97,8
28543,0,0,PS,990103,17:22:12,17:22:22,10,00:00:00,00:00:00,0,AGENT,17:22:21,17:23:22,61,8
28548,0,0,PS,990103,18:02:55,18:03:11,16,00:00:00,00:00:00,0,AGENT,18:03:11,18:05:03,112,8
28552,0,0,PS,990103,18:54:25,18:54:34,9,00:00:00,00:00:00,0,AGENT,18:54:33,18:56:08,95,8
28559,0,0,PS,990103,20:39:08,20:39:18,10,00:00:00,00:00:00,0,AGENT,20:39:17,20:40:10,53,8
28560,0,0,PS,990103,20:50:17,20:50:28,11,00:00:00,00:00:00,0,AGENT,20:50:27,20:52:48,141,8
28565,0,0,PS,990103,22:25:25,22:25:35,10,00:00:00,00:00:00,0,AGENT,22:25:35,22:27:10,95,8
24160,27281617,2,PS,990103,18:00:48,18:00:53,5,18:00:53,18:01:03,10,AGENT,18:01:02,18:02:20,78,8
24178,0,0,PS,990103,22:55:18,22:55:29,11,00:00:00,00:00:00,0,AGENT,22:55:28,23:00:28,300,8
20816,28084960,2,PS,990103,17:32:31,17:32:37,6,17:32:37,17:33:49,72,AGENT,17:33:49,17:37:13,204,8
20828,0,0,PS,990103,19:45:36,19:45:46,10,00:00:00,00:00:00,0,AGENT,19:45:45,19:52:01,376,8
20837,0,0,PS,990103,22:27:19,22:27:28,9,00:00:00,00:00:00,0,AGENT,22:27:27,22:31:34,247,8
33410,0,0,PS,990103,17:24:20,17:24:29,9,00:00:00,00:00:00,0,AGENT,17:24:28,17:32:21,473,8
33411,65607277,2,PS,990103,17:31:53,17:31:59,6,17:31:59,17:32:26,27,AGENT,17:32:25,17:33:44,79,8
33428,0,0,PS,990103,21:12:55,21:13:04,9,00:00:00,00:00:00,0,AGENT,21:13:03,21:15:28,145,8
33430,0,0,PS,990103,21:47:51,21:47:59,8,00:00:00,00:00:00,0,AGENT,21:47:59,21:51:14,195,8
34183,53978706,1,PS,990103,18:27:17,18:27:22,5,18:27:22,18:27:34,12,AGENT,18:27:33,18:28:30,57,8
34193,0,0,PS,990103,20:56:40,20:56:49,9,00:00:00,00:00:00,0,AGENT,20:56:48,20:58:33,105,8
34197,0,0,PS,990103,22:07:42,22:07:51,9,00:00:00,00:00:00,0,AGENT,22:07:51,22:09:08,77,8
2042,15285042,1,TT,990103,17:37:31,17:37:33,2,00:00:00,00:00:00,0,AGENT,17:37:32,17:37:32,0,8
2043,24981300,2,TT,990103,18:35:40,18:35:42,2,00:00:00,00:00:00,0,AGENT,18:35:41,18:36:31,50,8
27983,55433106,1,PS,990103,17:00:38,17:00:44,6,17:00:44,17:01:17,33,AGENT,17:01:17,17:03:12,115,8
28006,0,0,PS,990103,21:39:15,21:39:25,10,00:00:00,00:00:00,0,AGENT,21:39:24,21:42:23,179,8
27611,52867744,2,PS,990103,18:05:38,18:05:44,6,18:05:44,18:07:00,76,AGENT,18:06:59,18:09:02,123,8
27615,0,0,PS,990103,18:59:15,18:59:24,9,00:00:00,00:00:00,0,AGENT,18:59:24,19:01:12,108,8
27627,31835739,2,PS,990103,22:08:53,22:08:58,5,22:08:58,22:09:15,17,AGENT,22:09:14,22:10:47,93,8
27628,0,0,PS,990103,22:32:41,22:32:50,9,00:00:00,00:00:00,0,AGENT,22:32:50,22:33:23,33,8
1572,0,0,TT,990103,17:21:37,17:21:39,2,00:00:00,00:00:00,0,AGENT,17:21:38,17:21:38,0,8
12202,69091759,1,PS,990103,18:27:59,18:28:05,6,18:28:05,18:28:36,31,AGENT,18:28:35,18:33:24,289,8
12211,14710495,1,PS,990103,20:34:59,20:35:04,5,20:35:04,20:35:21,17,AGENT,20:35:20,20:37:49,149,8
33473,0,0,PS,990103,21:51:24,21:51:33,9,00:00:00,00:00:00,0,AGENT,21:51:33,21:57:09,336,8
33475,0,0,PS,990103,22:34:37,22:34:46,9,00:00:00,00:00:00,0,AGENT,22:34:46,22:36:01,75,8
33275,0,0,PS,990103,21:06:36,21:06:45,9,00:00:00,00:00:00,0,AGENT,21:06:44,21:07:57,73,8
33276,0,0,PS,990103,21:33:28,21:33:38,10,00:00:00,00:00:00,0,AGENT,21:33:37,21:37:10,213,8
33279,0,0,PS,990103,22:17:47,22:17:56,9,00:00:00,00:00:00,0,AGENT,22:17:55,22:19:01,66,8
33280,0,0,PS,990103,22:40:40,22:40:49,9,00:00:00,00:00:00,0,AGENT,22:40:48,22:52:27,699,8
32140,73701237,2,PS,990103,16:55:02,16:55:08,6,16:55:08,16:56:51,103,AGENT,16:56:49,17:00:06,197,8
32147,0,0,PS,990103,17:37:33,17:37:42,9,00:00:00,00:00:00,0,AGENT,17:37:41,18:00:56,1395,8
32152,27171826,2,PS,990103,18:23:38,18:23:43,5,18:23:43,18:25:17,94,AGENT,18:25:16,18:27:29,133,8
32153,0,0,PS,990103,18:38:46,18:38:56,10,00:00:00,00:00:00,0,AGENT,18:38:55,18:41:18,143,8
32163,33468398,2,PS,990103,21:00:17,21:00:23,6,21:00:23,21:00:43,20,AGENT,21:00:43,21:03:11,148,8
32165,56020092,2,PS,990103,21:41:33,21:41:39,6,21:41:39,21:42:30,51,AGENT,21:42:30,21:44:36,126,8
32167,0,0,PS,990103,22:13:29,22:13:38,9,00:00:00,00:00:00,0,AGENT,22:13:37,22:16:23,166,8
33634,22074785,1,PS,990103,18:04:19,18:04:25,6,18:04:25,18:05:20,55,AGENT,18:05:19,18:06:55,96,8
33637,0,0,PS,990103,18:47:17,18:47:29,12,00:00:00,00:00:00,0,AGENT,18:47:28,18:53:16,348,8
33639,0,0,PS,990103,19:21:23,19:21:35,12,00:00:00,00:00:00,0,AGENT,19:21:33,19:25:51,258,8
33641,24293896,1,PS,990103,19:41:55,19:42:01,6,19:42:01,19:42:18,17,AGENT,19:42:18,19:45:12,174,8
34289,0,0,PS,990103,17:05:43,17:05:52,9,00:00:00,00:00:00,0,AGENT,17:05:51,17:08:03,132,8
34313,4948964,2,PS,990103,21:44:12,21:44:17,5,21:44:17,21:44:42,25,AGENT,21:44:41,21:45:54,73,8
34314,0,0,PS,990103,21:58:16,21:58:25,9,00:00:00,00:00:00,0,AGENT,21:58:25,22:00:04,99,8
34315,0,0,PS,990103,22:23:34,22:23:42,8,00:00:00,00:00:00,0,AGENT,22:23:42,22:25:01,79,8
31125,0,0,PS,990103,19:07:47,19:07:57,10,00:00:00,00:00:00,0,AGENT,19:07:55,19:18:49,654,8
31130,0,0,PS,990103,20:12:27,20:12:39,12,00:00:00,00:00:00,0,AGENT,20:12:38,20:35:12,1354,8
31133,8989287,2,PS,990103,20:58:15,20:58:20,5,20:58:20,20:58:37,17,AGENT,20:58:36,21:00:38,122,8
31134,0,0,PS,990103,21:21:04,21:21:13,9,00:00:00,00:00:00,0,AGENT,21:21:12,21:25:05,233,8
31138,0,0,PS,990103,22:38:09,22:38:18,9,00:00:00,00:00:00,0,AGENT,22:38:17,22:40:24,127,8
12108,32324253,2,PS,990103,16:57:39,16:57:45,6,16:57:45,17:00:14,149,AGENT,17:00:14,17:01:12,58,8
12112,0,0,PS,990103,17:17:06,17:17:14,8,00:00:00,00:00:00,0,AGENT,17:17:13,17:18:31,78,8
12189,8151938,2,PS,990103,18:09:14,18:09:19,5,18:09:19,18:09:40,21,AGENT,18:09:39,18:13:54,255,8
12200,0,0,PS,990103,20:45:10,20:45:19,9,00:00:00,00:00:00,0,AGENT,20:45:18,20:47:29,131,8
12205,313968976,2,PS,990103,22:10:13,22:10:18,5,22:10:18,22:10:54,36,AGENT,22:10:52,22:12:32,100,8
11743,30452882,2,PS,990103,17:06:55,17:07:01,6,17:07:01,17:08:11,70,AGENT,17:08:11,17:17:01,530,8
33299,52748944,1,PS,990104,15:56:40,15:56:46,6,15:56:46,15:58:39,113,AGENT,15:58:39,16:07:52,553,1
33322,0,0,PS,990104,20:18:51,20:19:01,10,00:00:00,00:00:00,0,AGENT,20:19:00,20:21:04,124,1
